"Name","Street Address","City","State","Zip","Latitude","Longitude"
"ARAPAHOE HIGH SCHOOL","2201 EAST DRY CREEK ROAD","CENTENNIAL","CO","80122",39.5816391,-104.9630819
"FRANKLIN ELEMENTARY SCHOOL","1603 EAST EUCLID AVE","CENTENNIAL","CO","80121",39.6000588,-104.9692938
"CENTENNIAL ACADEMY OF FINE ARTS EDUCATION","3306 WEST BERRY AVENUE","LITTLETON","CO","80123",39.6162291,-105.0301927
"EAST ELEMENTARY SCHOOL","5933 SOUTH FAIRFIELD STREET","LITTLETON","CO","80120",39.6093651,-104.9905266
"EUCLID MIDDLE SCHOOL","777 WEST EUCLID AVENUE","LITTLETON","CO","80120",39.5975273,-104.996632
"FIELD ELEMENTARY SCHOOL","5402 SOUTH SHERMAN WAY","LITTLETON","CO","80121",39.6199582,-104.9837869
"GODDARD MIDDLE SCHOOL","3800 WEST BERRY AVENUE","LITTLETON","CO","80123",39.6155611,-105.0396337
"HERITAGE HIGH SCHOOL","1401 WEST GEDDES AVENUE","LITTLETON","CO","80120",39.5869345,-105.00364
"HIGHLAND ELEMENTARY SCHOOL","711 EAST EUCLID AVENUE","CENTENNIAL","CO","80121",39.597936,-104.980015
"NEWTON MIDDLE SCHOOL","4001 EAST ARAPAHOE ROAD","CENTENNIAL","CO","80122",39.5959581,-104.9394079
"JOHN WESLEY POWELL MIDDLE SCHOOL","8000 SOUTH CORONA WAY","LITTLETON","CO","80122",39.57352720000001,-104.9775212
"LITTLETON HIGH SCHOOL","199 EAST LITTLETON BLVD","LITTLETON","CO","80121",39.6138016,-104.9843406
"LITTLETON ACADEMY","1200 WEST MINERAL AVENUE","LITTLETON","CO","80120",39.5729663,-105.0026291
"LITTLETON PREP CHARTER SCHOOL","5301 S. BANNOCK ST.","LITTLETON","CO","80120",39.6192547,-104.9916354
"LOIS LENSKI ELEMENTARY SCHOOL","6350 SOUTH FAIRFAX WAY","CENTENNIAL","CO","80121",39.601747,-104.930514
"HOPKINS ELEMENTARY SCHOOL","7171 SOUTH PENNSYLVANIA STREET","CENTENNIAL","CO","80122",39.5880117,-104.9817639
"TWAIN ELEMENTARY SCHOOL","6901 SOUTH FRANKLIN STREET","CENTENNIAL","CO","80122",39.590299,-104.970636
"VILLAGE AT NORTH","1907 WEST POWERS AVENUE","LITTLETON","CO","80120",39.616034,-105.010602
"PEABODY ELEMENTARY SCHOOL","3128 EAST MAPLEWOOD AVENUE","CENTENNIAL","CO","80121",39.6030453,-104.9521879
"RUNYON ELEMENTARY SCHOOL","7455 SOUTH ELATI STREET","LITTLETON","CO","80120",39.5855045,-104.9987258
"SANDBURG ELEMENTARY SCHOOL","6900 SOUTH ELIZABETH STREET","CENTENNIAL","CO","80122",39.5903567,-104.9542818
"MOODY ELEMENTARY SCHOOL","6390 SOUTH WINDERMERE STREET","LITTLETON","CO","80120",39.601142,-105.0063657
"WILDER ELEMENTARY SCHOOL","4300 WEST PONDS CIRCLE","LITTLETON","CO","80123",39.6025334,-105.0428457
"DEER TRAIL ELEMENTARY SCHOOL","350 2ND AVENUE","DEER TRAIL","CO","80105",39.6107721,-104.042045
"DEER TRAIL JUNIOR-SENIOR HIGH SCHOOL","350 2ND AVENUE","DEER TRAIL","CO","80105",39.6107721,-104.042045
"APS EARLY BEGINNINGS - A ZOOM SITE","812 JAMAICA STREET","AURORA","CO","80010",39.7288867,-104.8631495
"AXL ACADEMY","14100 EAST JEWELL AVENUE","AURORA","CO","80012",39.68114560000001,-104.8246062
"ALTURA ELEMENTARY SCHOOL","1650 ALTURA BLVD","AURORA","CO","80011",39.7429644,-104.8137123
"APS ONLINE SCHOOL","11700 EAST 11TH AVENUE","AURORA","CO","80010",39.7321442,-104.8518819
"ARKANSAS ELEMENTARY SCHOOL","17301 EAST ARKANSAS AVE","AURORA","CO","80017",39.6922831,-104.7852835
"AURORA ACADEMY CHARTER SCHOOL","10251 EAST 1ST AVE","AURORA","CO","80010",39.71867719999999,-104.8692184
"AURORA HILLS MIDDLE SCHOOL","1009 SOUTH UVALDA ST","AURORA","CO","80012",39.6993411,-104.8395147
"AURORA FRONTIER K-8","3200 S JERICHO WAY","AURORA","CO","80013",39.6587953,-104.7466505
"BOSTON K-8 SCHOOL","1365 JAMAICA STREET","AURORA","CO","80010",39.7375806,-104.8623331
"AURORA CENTRAL HIGH SCHOOL","11700 EAST 11TH AVE","AURORA","CO","80010",39.7321442,-104.8518819
"CENTURY ELEMENTARY SCHOOL","2500 SOUTH GRANBY WAY","AURORA","CO","80014",39.6716263,-104.8119941
"CLYDE MILLER K-8","1701 ESPANA ST","AURORA","CO","80011",39.7460809,-104.757534
"COLUMBIA MIDDLE SCHOOL","17600 EAST COLUMBIA AVE","AURORA","CO","80013",39.6594677,-104.7828519
"CRAWFORD ELEMENTARY SCHOOL","1600 FLORENCE ST","AURORA","CO","80010",39.7428642,-104.8710584
"DALTON ELEMENTARY SCHOOL","17401 EAST DARTMOUTH AVE","AURORA","CO","80013",39.6597078,-104.7855167
"DARTMOUTH ELEMENTARY SCHOOL","3050 SOUTH LAREDO ST","AURORA","CO","80013",39.6622505,-104.7998317
"EAST MIDDLE SCHOOL","1275 FRASER ST","AURORA","CO","80011",39.7345397,-104.8140458
"ELKHART ELEMENTARY SCHOOL","1020 EAGLE ST","AURORA","CO","80011",39.73154299999999,-104.815011
"LAREDO CHILD DEVELOPMENT CENTER","1420 LAREDO ST","AURORA","CO","80011",39.7387831,-104.7999092
"FLETCHER COMMUNITY SCHOOL","10455 EAST 25TH AVENUE","AURORA","CO","80010",39.753358,-104.8664183
"FULTON ACADEMY OF EXCELLENCE","755 FULTON ST","AURORA","CO","80010",39.7284917,-104.8712327
"GATEWAY HIGH SCHOOL","1300 SOUTH SABLE BLVD","AURORA","CO","80012",39.693822,-104.8173983
"GLOBAL VILLAGE ACADEMY AURORA","403 SOUTH AIRPORT BLVD","AURORA","CO","80017",39.7105539,-104.7940854
"HINKLEY HIGH SCHOOL","1250 CHAMBERS ROAD","AURORA","CO","80011",39.7345078,-104.8087178
"IOWA ELEMENTARY SCHOOL","16701 EAST IOWA AVE","AURORA","CO","80017",39.688306,-104.793345
"JAMAICA CHILD DEVELOPMENT CENTER","800 JAMAICA STREET","AURORA","CO","80011",39.72906529999999,-104.862639
"JEWELL ELEMENTARY SCHOOL","14601 EAST JEWELL AVE","AURORA","CO","80012",39.6831287,-104.8178724
"KENTON ELEMENTARY SCHOOL","1255 KENTON ST","AURORA","CO","80010",39.73543859999999,-104.8605304
"LANSING ELEMENTARY COMMUNITY SCHOOL","551 LANSING ST","AURORA","CO","80010",39.7241069,-104.860288
"LAREDO ELEMENTARY SCHOOL","1350 LAREDO ST","AURORA","CO","80011",39.7372753,-104.8005072
"LOTUS SCHOOL FOR EXCELLENCE","11001-A EAST ALAMEDA AVENUE","AURORA","CO","80012",39.7123195,-104.8600981
"LYN KNOLL ELEMENTARY SCHOOL","12445 EAST 2ND AVE","AURORA","CO","80011",39.719312,-104.841281
"MEADOWOOD CHILD DEVELOPMENT CENTER","3333 SOUTH NORFORK WAY","AURORA","CO","80013",39.657212,-104.796299
"MONTVIEW MATH & HEALTH SCIENCES ELEMENTARY SCHOOL","2055 MOLINE ST","AURORA","CO","80010",39.74860200000001,-104.855489
"MRACHEK MIDDLE SCHOOL","1955 SOUTH TELLURIDE ST","AURORA","CO","80013",39.681331,-104.782662
"MURPHY CREEK K-8 SCHOOL","1400 S OLD TOM MORRIS ROAD","AURORA","CO","80018",39.6906639,-104.7102992
"NORTH MIDDLE SCHOOL HEALTH SCIENCES AND TECHNOLOGY CAMPUS","12095 MONTVIEW BLVD","AURORA","CO","80010",39.7483556,-104.8487132
"OPTIONS SCHOOL","11351 E. MONTVIEW BLVD","AURORA","CO","80010",39.7474297,-104.8549597
"PARIS ELEMENTARY SCHOOL","1635 PARIS ST","AURORA","CO","80010",39.7424407,-104.8488276
"PARK LANE ELEMENTARY SCHOOL","13001 EAST 30TH AVE","AURORA","CO","80011",39.759698,-104.8374194
"PEORIA ELEMENTARY SCHOOL","875 PEORIA ST","AURORA","CO","80011",39.7291491,-104.8482507
"AURORA QUEST K-8","472 SOUTH WHEELING ST","AURORA","CO","80012",39.7038272,-104.83362
"RANGEVIEW HIGH SCHOOL","17599 EAST ILIFF AVE","AURORA","CO","80013",39.6744191,-104.7794037
"SABLE ELEMENTARY SCHOOL","2601 SABLE BLVD","AURORA","CO","80011",39.7537443,-104.8194514
"SIDE CREEK ELEMENTARY SCHOOL","19191 EAST ILIFF PL","AURORA","CO","80013",39.6771797,-104.7646253
"SIXTH AVENUE ELEMENTARY SCHOOL","560 VAUGHN ST","AURORA","CO","80011",39.724313,-104.830176
"SOUTH MIDDLE SCHOOL","12310 EAST PARKVIEW DR","AURORA","CO","80011",39.720943,-104.843418
"WILLIAM SMITH HIGH SCHOOL","400 AIRPORT BLVD","AURORA","CO","80011",39.7216516,-104.7893029
"VANGUARD CLASSICAL SCHOOL - WEST","801 YOSEMITE STREET","DENVER","CO","80230",39.7295056,-104.8884381
"VASSAR ELEMENTARY SCHOOL","18101 EAST VASSAR AVE","AURORA","CO","80013",39.6685482,-104.7850554
"VAUGHN ELEMENTARY SCHOOL","1155 VAUGHN ST","AURORA","CO","80011",39.7349436,-104.8369861
"VISTA PEAK P-8 EXPLORATORY","24551 EAST 1ST AVENUE","AURORA","CO","80018",39.7191713,-104.7011189
"VISTA PEAK 9-12 PREPARATORY","24500  EAST 6th AVENUE","AURORA","CO","80018",39.7237855,-104.7014816
"VIRGINIA COURT ELEMENTARY SCHOOL","395 SOUTH TROY ST","AURORA","CO","80012",39.7075055,-104.8408441
"VANGUARD CLASSICAL SCHOOL - EAST","17101 EAST OHIO DRIVE","AURORA","CO","80017",39.7026558,-104.7895394
"AURORA WEST COLLEGE PREPARATORY ACADEMY","10100 EAST 13TH AVE","AURORA","CO","80010",39.73583199999999,-104.8704509
"WHEELING ELEMENTARY SCHOOL","472 SOUTH WHEELING ST","AURORA","CO","80012",39.7038272,-104.83362
"YALE ELEMENTARY SCHOOL","16001 EAST YALE AVE","AURORA","CO","80013",39.668121,-104.8035136
"BYERS ELEMENTARY SCHOOL","444 EAST FRONT STREET","BYERS","CO","80103",39.7079037,-104.2152878
"BYERS JUNIOR-SENIOR HIGH SCHOOL","444 EAST FRONT STREET","BYERS","CO","80103",39.7079037,-104.2152878
"COLORADO VIRTUAL ACADEMY (COVA)","11990 GRANT STREET, #402","NORTHGLENN","CO","80233",39.9134802,-104.9840251
"ELEVATE ACADEMY","1526 COLE BOULEVARD SUITE 200","LAKEWOOD","CO","80401",39.739295,-105.152922
"GREAT PLAINS ACADEMY","444 EAST FRONT STREET","BYERS","CO","80103",39.7079037,-104.2152878
"COLORADO DIGITAL ACADEMY - ELEMENTARY","1526 COLE BOULEVARD SUITE 200","LAKEWOOD","CO","80401",39.739295,-105.152922
"COLORADO DIGITAL ACADEMY - MIDDLE","1526 COLE BOULEVARD SUITE 200","LAKEWOOD","CO","80401",39.739295,-105.152922
"PAGOSA SPRINGS ELEMENTARY SCHOOL","141 SOUTH 10TH STREET","PAGOSA SPRINGS","CO","81147",37.2659699,-107.0200149
"PAGOSA SPRINGS MIDDLE SCHOOL","309 LEWIS STREET","PAGOSA SPRINGS","CO","81147",37.26965089999999,-107.008728
"PAGOSA SPRINGS HIGH SCHOOL","800 SOUTH 8TH STREET","PAGOSA SPRINGS","CO","81147",37.2568411,-107.017152
"WALSH ELEMENTARY SCHOOL","301 WEST POPLAR","WALSH","CO","81090",37.3869857,-102.2807841
"WALSH HIGH SCHOOL","300 CALIFORNIA STREET","WALSH","CO","81090",37.385993,-102.28379
"PRITCHETT ELEMENTARY SCHOOL","533 IRVING STREET","PRITCHETT","CO","81064",37.3720777,-102.8613785
"PRITCHETT MIDDLE SCHOOL","533 IRVING STREET","PRITCHETT","CO","81064",37.3720777,-102.8613785
"PRITCHETT HIGH SCHOOL","533 IRVING STREET","PRITCHETT","CO","81064",37.3720777,-102.8613785
"SPRINGFIELD ELEMENTARY SCHOOL","389 TIPTON STREET","SPRINGFIELD","CO","81073",37.4107255,-102.6193412
"SPRINGFIELD JUNIOR/SENIOR HIGH SCHOOL","389 TIPTON STREET","SPRINGFIELD","CO","81073",37.4107255,-102.6193412
"V.I.L.A.S. ONLINE SCHOOL","105 West Maple","VILAS","CO","81087",37.3728156,-102.4474917
"VILAS ELEMENTARY SCHOOL","202 COLLINGWOOD ST","VILAS","CO","81087",37.3747383,-102.448512
"VILAS UNDIVIDED HIGH SCHOOL","202 COLLINGWOOD ST","VILAS","CO","81087",37.3747383,-102.448512
"CAMPO ELEMENTARY SCHOOL","480 MAPLE STREET","CAMPO","CO","81029",37.1032792,-102.5767086
"CAMPO UNDIVIDED HIGH SCHOOL","480 MAPLE STREET","CAMPO","CO","81029",37.1032792,-102.5767086
"LAS ANIMAS ELEMENTARY SCHOOL","530 POPLAR AVENUE","LAS ANIMAS","CO","81054",38.0672405,-103.2316426
"JUMP START LEARNING CENTER","530 POPLAR AVENUE","LAS ANIMAS","CO","81054",38.0672405,-103.2316426
"LAS ANIMAS JUNIOR HIGH SCHOOL","1021 2ND STREET","LAS ANIMAS","CO","81054",38.0715899,-103.2301594
"LAS ANIMAS HIGH SCHOOL","300 GROVE AVENUE","LAS ANIMAS","CO","81054",38.0698782,-103.2291572
"MC CLAVE ELEMENTARY SCHOOL","308 LINCOLN STREET","MC CLAVE","CO","81057",38.1378515,-102.8499146
"MC CLAVE UNDIVIDED HIGH SCHOOL","308 LINCOLN STREET","MC CLAVE","CO","81057",38.1378515,-102.8499146
"LEGACY ELEMENTARY SCHOOL","7701 EAGLE BOULEVARD","FREDERICK","CO","80504",40.1136463,-104.9670709
"ALPINE ELEMENTARY SCHOOL","2005 ALPINE STREET","LONGMONT","CO","80501",40.194038,-105.085315
"ASPEN RIDGE PREPARATORY SCHOOL","705 AUSTIN AVENUE","ERIE","CO","80516",40.0333583,-105.0539261
"APEX HOME SCHOOL ENRICHMENT PROGRAM","7845 LOOKOUT ROAD","NIWOT","CO","80503",40.0732998,-105.170808
"ALTONA MIDDLE SCHOOL","4600 CLOVER BASIN DRIVE","LONGMONT","CO","80503",40.1447002,-105.1625392
"BLACK ROCK ELEMENTARY","2000 MOUNTAIN VIEW BLVD","ERIE","CO","80516",40.0061732,-105.0158484
"BLUE MOUNTAIN ELEMENTARY","1260 MOUNTAIN DRIVE","LONGMONT","CO","80503",40.1439944,-105.1736708
"BURLINGTON ELEMENTARY SCHOOL","1051 S. PRATT PARKWAY","LONGMONT","CO","80501",40.1463752,-105.1081291
"CENTENNIAL ELEMENTARY","10290 NEIGHBORS PARKWAY","FIRESTONE","CO","80504",40.1485431,-104.9576873
"CARBON VALLEY ACADEMY","4040 CORIOLIS WAY","FREDERICK","CO","80530",40.1132102,-104.9778313
"CENTRAL ELEMENTARY SCHOOL","1020 4TH AVENUE","LONGMONT","CO","80501",40.1662541,-105.1095152
"COLUMBINE ELEMENTARY SCHOOL","111 LONGS PEAK AVENUE","LONGMONT","CO","80501",40.1700154,-105.0953228
"EAGLE CREST ELEMENTARY SCHOOL","4444 CLOVER BASIN DRIVE","LONGMONT","CO","80503",40.1441254,-105.1604677
"ERIE ELEMENTARY SCHOOL","4137 E COUNTY LINE RD.","ERIE","CO","80516",40.050388,-105.0562645
"ERIE MIDDLE SCHOOL","650 MAIN STREET","ERIE","CO","80516",40.0508607,-105.052764
"ERIE HIGH SCHOOL","3180 COUNTY ROAD 5","ERIE","CO","80516",40.0457232,-105.018009
"FALL RIVER ELEMENTARY SCHOOL","1400 DEERWOOD DRIVE","LONGMONT","CO","80501",40.1840011,-105.0632818
"FLAGSTAFF CHARTER ACADEMY","1841 LEFT HAND CIRCLE","LONGMONT","CO","80501",40.1420031,-105.1237023
"THUNDER VALLEY PK-8","555 8TH STREET","FREDERICK","CO","80530",40.0876528,-104.9353571
"COAL RIDGE MIDDLE SCHOOL","6201 BOOTH DRIVE","FIRESTONE","CO","80504",40.1553496,-104.935093
"FREDERICK SENIOR HIGH SCHOOL","600 5TH STREET","FREDERICK","CO","80530",40.0973,-104.93177
"HYGIENE ELEMENTARY SCHOOL","11968 N. 75TH STREET","LONGMONT","CO","80503",40.1915632,-105.1780928
"INDIAN PEAKS ELEMENTARY SCHOOL","1335 SOUTH JUDSON","LONGMONT","CO","80501",40.1431019,-105.1174518
"IMAGINE CHARTER","5753 TWILIGHT AVENUE","FIRESTONE","CO","80504",40.1628507,-104.94672
"RED HAWK ELEMENTARY","1500 TELLEEN AVE.","ERIE","CO","80516",40.0436224,-105.0660743
"LONGMONT HIGH SCHOOL","1040 SUNSET STREET","LONGMONT","CO","80501",40.176364,-105.1199565
"LONGMONT ESTATES ELEMENTARY SCHOOL","1601 NORTHWESTERN ROAD","LONGMONT","CO","80503",40.1855335,-105.1481528
"SUNSET MIDDLE SCHOOL","1300 S. SUNSET","LONGMONT","CO","80501",40.1441969,-105.1202112
"LONGS PEAK MIDDLE SCHOOL","1500 14TH AVENUE","LONGMONT","CO","80501",40.1840412,-105.1177871
"LYONS ELEMENTARY SCHOOL","338 HIGH STREET","LYONS","CO","80540",40.2257022,-105.2689182
"LYONS MIDDLE/SENIOR HIGH SCHOOL","100 SOUTH 2ND AVENUE","LYONS","CO","80540",40.2194203,-105.2652753
"MEAD HIGH SCHOOL","12750 COUNTY ROAD #7","LONGMONT","CO","80504",40.1858979,-104.9983411
"MEAD ELEMENTARY SCHOOL","520 WELKER AVE.","MEAD","CO","80542",40.2326842,-105.0021276
"MEAD MIDDLE SCHOOL","620 WELKER AVE.","MEAD","CO","80542",40.2325698,-105.0040593
"TIMBERLINE PK-8","233 EAST MOUNTAIN VIEW AVENUE","LONGMONT","CO","80504",40.1802991,-105.0869496
"MOUNTAIN VIEW ELEMENTARY SCHOOL","1415  14TH STREET","LONGMONT","CO","80501",40.1833671,-105.114726
"NIWOT ELEMENTARY SCHOOL","8778 MORTON ROAD","NIWOT","CO","80503",40.1001092,-105.1471113
"NIWOT HIGH SCHOOL","8989 E. NIWOT ROAD","NIWOT","CO","80503",40.1035859,-105.1432525
"NORTHRIDGE ELEMENTARY SCHOOL","1200  19TH AVENUE","LONGMONT","CO","80501",40.1932469,-105.1093939
"OLDE COLUMBINE HIGH SCHOOL","1200 SOUTH SUNSET","LONGMONT","CO","80501",40.1459706,-105.1202582
"PRAIRIE RIDGE ELEMENTARY SCHOOL","6632 ST VRAIN RANCH BOULEVARD","FIRESTONE","CO","80504",40.1523549,-104.9326622
"ROCKY MOUNTAIN ELEMENTARY SCHOOL","800 EAST 5TH","LONGMONT","CO","80501",40.1673914,-105.1051827
"SPARK! DISCOVERY PRESCHOOL","555 8TH STREET","FREDERICK","CO","80530",40.0876528,-104.9353571
"ST. VRAIN COMMUNITY MONTESSORI SCHOOL","1067 SOUTH HOVER ST PMB E235","LONGMONT","CO","80501",40.1733277,-105.1142011
"SANBORN ELEMENTARY SCHOOL","2235 VIVIAN STREET","LONGMONT","CO","80501",40.1983235,-105.119363
"SILVER CREEK HIGH SCHOOL","4901 NELSON ROAD","LONGMONT","CO","80503",40.151127,-105.167346
"ST. VRAIN GLOBAL ONLINE ACADEMY","1200 SOUTH SUNSET STREET","LONGMONT","CO","80501",40.1459706,-105.1202582
"SKYLINE HIGH SCHOOL","600 EAST MOUNTAIN VIEW","LONGMONT","CO","80501",40.1812845,-105.1024087
"TRAIL RIDGE MIDDLE SCHOOL","1000 BUTTON ROCK DRIVE","LONGMONT","CO","80501",40.1772585,-105.0582979
"TWIN PEAKS CHARTER ACADEMY","340 SOUTH SUNSET STREET","LONGMONT","CO","80501",40.1546501,-105.1179774
"WESTVIEW MIDDLE SCHOOL","1651 AIRPORT ROAD","LONGMONT","CO","80503",40.1863875,-105.1572517
"ARAPAHOE RIDGE HIGH SCHOOL","6600 ARAPAHOE AVENUE","BOULDER","CO","80303",40.0146388,-105.1983035
"ASPEN CREEK K-8 SCHOOL","5500 ASPEN CREEK DRIVE","BROOMFIELD","CO","80020",39.9469654,-105.0565742
"BEAR CREEK ELEMENTARY SCHOOL","2500 TABLE MESA DRIVE","BOULDER","CO","80305",39.9804167,-105.263094
"BOULDER EXPLORE","6500 ARAPAHOE AVE","BOULDER","CO","80303",40.014656,-105.2011635
"BIRCH ELEMENTARY SCHOOL","1035 BIRCH","BROOMFIELD","CO","80020",39.9303698,-105.0593954
"BOULDER COMMUNITY SCHOOL/INTEGRATED STUDIES","3995 EAST AURORA AVENUE","BOULDER","CO","80303",40.004278,-105.243941
"BOULDER HIGH SCHOOL","1604 ARAPAHOE AVENUE","BOULDER","CO","80302",40.0139489,-105.2733809
"BOULDER UNIVERSAL","6500 EAST ARAPAHOE ROAD","BOULDER","CO","80303",40.0141156,-105.2016602
"BOULDER PREP CHARTER HIGH SCHOOL","5075 CHAPARRAL COURT #1","BOULDER","CO","80301",40.0667684,-105.2030431
"BROOMFIELD HEIGHTS MIDDLE SCHOOL","1555 DAPHNE STREET","BROOMFIELD","CO","80020",39.93753,-105.078181
"BROOMFIELD HIGH SCHOOL","1 EAGLE WAY","BROOMFIELD","CO","80020",39.92987249999999,-105.0753738
"MANHATTAN MIDDLE SCHOOL OF THE ARTS AND ACADEMICS","290 MANHATTAN DRIVE","BOULDER","CO","80303",39.994817,-105.228339
"CASEY MIDDLE SCHOOL","1301 HIGH STREET","BOULDER","CO","80304",40.0231851,-105.2796655
"CENTAURUS HIGH SCHOOL","10300 SOUTH BOULDER ROAD","LAFAYETTE","CO","80026",39.9867076,-105.0738266
"CENTENNIAL MIDDLE SCHOOL","2205 NORWOOD AVENUE","BOULDER","CO","80304",40.0448825,-105.2681771
"COAL CREEK ELEMENTARY SCHOOL","801 WEST TAMARISK STREET","LOUISVILLE","CO","80027",39.9826821,-105.1576526
"COLUMBINE ELEMENTARY SCHOOL","3130 REPPLIER DRIVE","BOULDER","CO","80304",40.0320721,-105.2689698
"COMMUNITY MONTESSORI SCHOOL","805 GILLASPIE DR","BOULDER","CO","80305",39.98151,-105.2516815
"CREST VIEW ELEMENTARY SCHOOL","1897 SUMAC AVENUE","BOULDER","CO","80304",40.0516249,-105.2742464
"DOUGLASS ELEMENTARY SCHOOL","840  75TH STREET","BOULDER","CO","80303",40.0024243,-105.1776581
"EISENHOWER ELEMENTARY SCHOOL","1220 EISENHOWER DRIVE","BOULDER","CO","80303",40.0081767,-105.233915
"ELDORADO K-8 SCHOOL","3351 SOUTH INDIANA STREET","SUPERIOR","CO","80027",39.9212017,-105.1608729
"EMERALD ELEMENTARY SCHOOL","755 W. ELMHURST PLACE","BROOMFIELD","CO","80020",39.9205489,-105.0784235
"FAIRVIEW HIGH SCHOOL","1515 GREENBRIAR BOULEVARD","BOULDER","CO","80305",39.9725504,-105.2461924
"FIRESIDE ELEMENTARY SCHOOL","845 WEST DAHLIA","LOUISVILLE","CO","80027",39.9692347,-105.1576481
"FLATIRONS ELEMENTARY SCHOOL","1150 7TH STREET","BOULDER","CO","80302",40.00837360000001,-105.2851448
"FOOTHILL ELEMENTARY SCHOOL","1001 HAWTHORNE AVENUE","BOULDER","CO","80304",40.03541999999999,-105.2839685
"GOLD HILL ELEMENTARY SCHOOL","890 MAIN STREET","GOLD HILL","CO","80302",40.06295739999999,-105.4124609
"HALCYON SCHOOL (SPECIAL EDUCATION)","3100 BUCKNELL COURT","BOULDER","CO","80303",39.9922632,-105.2563053
"HEATHERWOOD ELEMENTARY SCHOOL","7750 CONCORD DRIVE","BOULDER","CO","80301",40.0575558,-105.172507
"HIGH PEAKS ELEMENTARY SCHOOL","3995 EAST AURORA AVENUE","BOULDER","CO","80303",40.004278,-105.243941
"JAMESTOWN ELEMENTARY SCHOOL","111 MESA STREET","JAMESTOWN","CO","80455",40.1148467,-105.3880543
"JUSTICE HIGH CHARTER SCHOOL","805 EXCALIBUR","LAFAYETTE","CO","80026",39.987339,-105.0810311
"KOHL ELEMENTARY SCHOOL","1000 WEST 10TH AVENUE","BROOMFIELD","CO","80020",39.9281236,-105.082131
"LAFAYETTE ELEMENTARY SCHOOL","101 NORTH BERMONT AVENUE","LAFAYETTE","CO","80026",39.9984675,-105.0958155
"ANGEVINE MIDDLE SCHOOL","1150 W  SOUTH BOULDER ROAD","LAFAYETTE","CO","80026",39.98937550000001,-105.1038977
"LOUISVILLE ELEMENTARY SCHOOL","400 HUTCHINSON STREET","LOUISVILLE","CO","80027",39.9746581,-105.1371636
"LOUISVILLE MIDDLE SCHOOL","1341 MAIN STREET","LOUISVILLE","CO","80027",39.9841723,-105.1328851
"CREEKSIDE ELEMENTARY SCHOOL AT MARTIN PARK","3740 MARTIN DRIVE","BOULDER","CO","80305",39.990328,-105.249589
"MAPLETON EARLY CHILDHOOD CENTER","840 MAPLETON AVENUE","BOULDER","CO","80304",40.020031,-105.285515
"MESA ELEMENTARY SCHOOL","1575 LEHIGH STREET","BOULDER","CO","80305",39.9722046,-105.2609753
"MONARCH HIGH SCHOOL","329 CAMPUS DRIVE","LOUISVILLE","CO","80027",39.952504,-105.141691
"MONARCH K-8 SCHOOL","263 CAMPUS DRIVE","LOUISVILLE","CO","80027",39.9507144,-105.1413888
"NEW VISTA HIGH SCHOOL","700 20TH STREET","BOULDER","CO","80302",40.0009764,-105.2669553
"NEDERLAND ELEMENTARY SCHOOL","#1 SUNDOWN TRAIL","NEDERLAND","CO","80466",39.9694071,-105.5174385
"NEDERLAND MIDDLE-SENIOR HIGH SCHOOL","597 ELDORA ROAD","NEDERLAND","CO","80466",39.9533294,-105.5260787
"NEVIN PLATT MIDDLE SCHOOL","6096 BASELINE ROAD","BOULDER","CO","80303",40.0028448,-105.209511
"HORIZONS K-8 SCHOOL","4545 SIOUX DRIVE","BOULDER","CO","80303",39.9935118,-105.2375329
"PEAK TO PEAK CHARTER SCHOOL","800 MERLIN DRIVE","LAFAYETTE","CO","80026",39.9922416,-105.0783495
"PIONEER BILINGUAL ELEMENTARY SCHOOL","101 E. BASELINE ROAD","LAFAYETTE","CO","80026",40.0003568,-105.0901107
"RYAN ELEMENTARY SCHOOL","1405 CENTAUR VILLAGE DRIVE","LAFAYETTE","CO","80026",39.9808138,-105.1097082
"SANCHEZ ELEMENTARY SCHOOL","655 SIR GALAHAD DRIVE","LAFAYETTE","CO","80026",39.9892105,-105.083278
"SOUTHERN HILLS MIDDLE SCHOOL","1500 KNOX DRIVE","BOULDER","CO","80305",39.9744308,-105.2449361
"SUMMIT MIDDLE CHARTER SCHOOL","4655 HANOVER AVENUE","BOULDER","CO","80305",39.983057,-105.2406029
"SUPERIOR ELEMENTARY SCHOOL","1800 SOUTH INDIANA ST.","SUPERIOR","CO","80027",39.9378562,-105.1565437
"UNIVERSITY HILL ELEMENTARY SCHOOL","956  16TH STREET","BOULDER","CO","80302",40.0049883,-105.2719968
"WHITTIER ELEMENTARY SCHOOL","2008 PINE STREET","BOULDER","CO","80302",40.0216356,-105.2695917
"BUENA VISTA HIGH SCHOOL","RAILROAD & MARQUETTE","BUENA VISTA","CO","81211",38.8357528,-106.1276622
"HARRY L MC GINNIS MIDDLE SCHOOL","SOUTH RAILROAD & MARQUETTE","BUENA VISTA","CO","81211",38.8357528,-106.1276622
"CHAFFEE COUNTY HIGH SCHOOL","613 EAST MAIN STREET","BUENA VISTA","CO","81211",38.843728,-106.1253914
"AVERY/PARSONS ELEMENTARY SCHOOL","516 EAST MAIN STREET","BUENA VISTA","CO","81211",38.8432672,-106.12771
"CREST ACADEMY","220 12TH STREET","SALIDA","CO","81201",38.528034,-106.002044
"HORIZONS EXPLORATORY ACADEMY","349 E 9th Street","SALIDA","CO","81201",38.5278567,-105.9954898
